Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
1a4694e9662cf2b16195cf375cf702e3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.994706537947394
25cb6a27250aade6033147d009ed6c64	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	0.9986020675726859
d6ec4c43ee621df90d44c9b5da0ea351	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.8726745991273271
28e2e6d2b41b825c4ae2ab437316304b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9999994338551556
df1281eb261a0d77cfc98451a55590fb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9996081955607176
ed5b033246603c98269b570ead784f58	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999996121363963
d8c969f542437d73cef4fd8005bdcaf8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9817540123883413
e5eb1c466a47069b1804b864f2524168	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8411006491626408
6722fabb0f59d2d6942dffb65c8ac0c3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9843301954987425
a2e767f5fbdfe6aa8618d5866ce12668	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9935979915440688
5c5a486799a94673305a32dfe6566dff	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9995203614206697
e905112769b3c2558b8a3defc6a39f5b	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__	0.9999999051367371
49d18c459208aaee84d8569f07dcbeb7	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__cateniformis	0.9971020396243189
0677a32afd11e65443b18c0fc4192708	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9996087922967415
3fd7b7778fcab0f4d967fc8ac5c4564d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.9999667197358125
a633c6307d8c9b9d7cc7e751d0cb8afc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9914627126313835
0817bbd38bcedc2c5e83b94e69301ab8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9560196501400435
1a8afbfeac063806937ea33f92ea8945	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9206279205953652
fe89f7b053b400e066cbe98313774360	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.9997589023807926
6557e0fa577abdd346c66b3f744ac336	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9134878039918907
17084da3da730cce61f577732cc872d3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.910295760639189
428a56bb69a0178e44fbe9062f0e6299	k__Bacteria; p__Tenericutes; c__RF3; o__ML615J-28; f__; g__; s__	0.9999765289135224
